start time(ohne Tag),count,count_anteilig,gleitender_MW_15min,gleitender_Stundenwert_aus_MW
00:00,9,0.0015120967741935483,0.0020161290322580645,0.008064516129032258
00:15,15,0.0025201612903225806,0.0015681003584229391,0.0062724014336917565
00:30,4,0.0006720430107526882,0.0012180779569892473,0.004872311827956989
00:45,1,0.00016801075268817206,0.0009240591397849462,0.0036962365591397847
01:00,2,0.0003360215053763441,0.0003780241935483872,0.0015120967741935488
01:15,2,0.0003360215053763441,0.0002940188172043011,0.0011760752688172043
01:30,2,0.0003360215053763441,0.0003360215053763441,0.0013440860215053765
01:45,2,0.0003360215053763441,0.0002940188172043011,0.0011760752688172043
02:00,1,0.00016801075268817206,0.0003360215053763441,0.0013440860215053765
02:15,3,0.0005040322580645161,0.0002940188172043011,0.0011760752688172043
02:30,1,0.00016801075268817206,0.00021001344086021508,0.0008400537634408603
02:45,0,0.0,0.00016801075268817206,0.0006720430107526882
03:00,0,0.0,4.2002688172043014e-05,0.00016801075268817206
03:15,0,0.0,4.2002688172043014e-05,0.00016801075268817206
03:30,1,0.00016801075268817206,4.2002688172043014e-05,0.00016801075268817206
03:45,0,0.0,0.00012600806451612903,0.0005040322580645161
04:00,2,0.0003360215053763441,0.00012600806451612903,0.0005040322580645161
04:15,0,0.0,8.400537634408603e-05,0.0003360215053763441
04:30,0,0.0,0.00012600806451612903,0.0005040322580645161
04:45,1,0.00016801075268817206,0.00037802419354838714,0.0015120967741935486
05:00,8,0.0013440860215053765,0.0007140456989247312,0.002856182795698925
05:15,8,0.0013440860215053765,0.0014280913978494624,0.00571236559139785
05:30,17,0.002856182795698925,0.0020161290322580645,0.008064516129032258
05:45,15,0.0025201612903225806,0.0020581317204301074,0.00823252688172043
06:00,9,0.0015120967741935483,0.002058131720430108,0.008232526881720431
06:15,8,0.0013440860215053765,0.0020581317204301074,0.00823252688172043
06:30,17,0.002856182795698925,0.0024781586021505376,0.00991263440860215
06:45,25,0.004200268817204301,0.003948252688172043,0.015793010752688172
07:00,44,0.00739247311827957,0.005166330645161291,0.020665322580645164
07:15,37,0.006216397849462365,0.008064516129032258,0.03225806451612903
07:30,86,0.014448924731182795,0.009954637096774193,0.039818548387096774
07:45,70,0.011760752688172043,0.01075268817204301,0.04301075268817204
08:00,63,0.010584677419354838,0.011214717741935483,0.04485887096774193
08:15,48,0.008064516129032258,0.01045866935483871,0.04183467741935484
08:30,68,0.0114247311827957,0.010710685483870967,0.04284274193548387
08:45,76,0.012768817204301076,0.01087869623655914,0.04351478494623656
09:00,67,0.011256720430107527,0.011928763440860215,0.04771505376344086
09:15,73,0.012264784946236559,0.013230846774193547,0.05292338709677419
09:30,99,0.01663306451612903,0.013356854838709678,0.05342741935483871
09:45,79,0.013272849462365592,0.013230846774193547,0.05292338709677419
10:00,64,0.010752688172043012,0.013524865591397851,0.054099462365591405
10:15,80,0.013440860215053764,0.013020833333333334,0.052083333333333336
10:30,87,0.014616935483870967,0.013734879032258064,0.05493951612903226
10:45,96,0.016129032258064516,0.016801075268817203,0.06720430107526881
11:00,137,0.02301747311827957,0.017809139784946235,0.07123655913978494
11:15,104,0.01747311827956989,0.018901209677419355,0.07560483870967742
11:30,113,0.01898521505376344,0.01995127688172043,0.07980510752688172
11:45,121,0.020329301075268816,0.01902721774193548,0.07610887096774192
12:00,115,0.019321236559139785,0.019279233870967742,0.07711693548387097
12:15,110,0.018481182795698926,0.019279233870967742,0.07711693548387097
12:30,113,0.01898521505376344,0.01940524193548387,0.07762096774193548
12:45,124,0.020833333333333332,0.020287298387096774,0.0811491935483871
13:00,136,0.0228494623655914,0.020287298387096774,0.0811491935483871
13:15,110,0.018481182795698926,0.019741263440860215,0.07896505376344086
13:30,100,0.016801075268817203,0.01839717741935484,0.07358870967741936
13:45,92,0.015456989247311828,0.017137096774193547,0.06854838709677419
14:00,106,0.017809139784946238,0.01688508064516129,0.06754032258064516
14:15,104,0.01747311827956989,0.018439180107526883,0.07375672043010753
14:30,137,0.02301747311827957,0.020035282258064516,0.08014112903225806
14:45,130,0.021841397849462367,0.021463373655913977,0.08585349462365591
15:00,140,0.023521505376344086,0.021001344086021508,0.08400537634408603
15:15,93,0.015625,0.01856518817204301,0.07426075268817205
15:30,79,0.013272849462365592,0.016675067204301074,0.0667002688172043
15:45,85,0.014280913978494623,0.016507056451612906,0.06602822580645162
16:00,136,0.0228494623655914,0.01789314516129032,0.07157258064516128
16:15,126,0.021169354838709676,0.020203293010752688,0.08081317204301075
16:30,134,0.022513440860215055,0.022681451612903226,0.0907258064516129
16:45,144,0.024193548387096774,0.021547379032258063,0.08618951612903225
17:00,109,0.018313172043010754,0.02049731182795699,0.08198924731182795
17:15,101,0.016969086021505375,0.020203293010752688,0.08081317204301075
17:30,127,0.021337365591397848,0.018775201612903223,0.07510080645161289
17:45,110,0.018481182795698926,0.018817204301075266,0.07526881720430106
18:00,110,0.018481182795698926,0.018859206989247312,0.07543682795698925
18:15,102,0.017137096774193547,0.017935147849462367,0.07174059139784947
18:30,105,0.017641129032258066,0.018901209677419352,0.07560483870967741
18:45,133,0.022345430107526883,0.017557123655913977,0.07022849462365591
19:00,78,0.01310483870967742,0.017095094086021508,0.06838037634408603
19:15,91,0.015288978494623656,0.015709005376344086,0.06283602150537634
19:30,72,0.012096774193548387,0.013272849462365593,0.053091397849462374
19:45,75,0.012600806451612902,0.01423891129032258,0.05695564516129032
20:00,101,0.016969086021505375,0.013188844086021504,0.052755376344086016
20:15,66,0.011088709677419355,0.013482862903225807,0.053931451612903226
