start time(ohne Tag),count,count_anteilig,gleitender_MW_15min,gleitender_Stundenwert_aus_MW
00:00,5,0.000668985817500669,0.000668985817500669,0.002675943270002676
00:15,5,0.000668985817500669,0.00044599054500044604,0.0017839621800017841
00:30,0,0.0,0.0003344929087503345,0.001337971635001338
00:45,0,0.0,0.0002675943270002676,0.0010703773080010704
01:00,3,0.0004013914905004014,0.00010034787262510035,0.0004013914905004014
01:15,0,0.0,0.0001337971635001338,0.0005351886540005352
01:30,1,0.0001337971635001338,0.00016724645437516723,0.0006689858175006689
01:45,1,0.0001337971635001338,6.68985817500669e-05,0.0002675943270002676
02:00,0,0.0,0.00010034787262510035,0.0004013914905004014
02:15,1,0.0001337971635001338,6.68985817500669e-05,0.0002675943270002676
02:30,0,0.0,3.344929087503345e-05,0.0001337971635001338
02:45,0,0.0,3.344929087503345e-05,0.0001337971635001338
03:00,0,0.0,0.0,0.0
03:15,0,0.0,0.0,0.0
03:30,0,0.0,0.0,0.0
03:45,0,0.0,0.0,0.0
04:00,0,0.0,6.68985817500669e-05,0.0002675943270002676
04:15,2,0.0002675943270002676,0.00010034787262510035,0.0004013914905004014
04:30,1,0.0001337971635001338,0.00010034787262510035,0.0004013914905004014
04:45,0,0.0,0.0001337971635001338,0.0005351886540005352
05:00,1,0.0001337971635001338,6.68985817500669e-05,0.0002675943270002676
05:15,0,0.0,6.68985817500669e-05,0.0002675943270002676
05:30,1,0.0001337971635001338,0.0001337971635001338,0.0005351886540005352
05:45,2,0.0002675943270002676,0.0002006957452502007,0.0008027829810008028
06:00,3,0.0004013914905004014,0.00023414503612523415,0.0009365801445009366
06:15,1,0.0001337971635001338,0.00040139149050040133,0.0016055659620016053
06:30,6,0.0008027829810008028,0.0007358843992507358,0.002943537597002943
06:45,12,0.0016055659620016055,0.0009365801445009366,0.0037463205780037465
07:00,9,0.001204174471501204,0.0018062617072518061,0.007225046829007225
07:15,27,0.0036125234145036127,0.0024752475247524753,0.009900990099009901
07:30,26,0.0034787262510034785,0.0037797698688787794,0.015119079475515117
07:45,51,0.006823655338506824,0.004515654268129516,0.018062617072518064
08:00,31,0.004147712068504148,0.00561948086700562,0.02247792346802248
08:15,60,0.008027829810008028,0.007225046829007226,0.028900187316028905
08:30,74,0.009900990099009901,0.008061279100883062,0.03224511640353225
08:45,76,0.010168584426010168,0.009365801445009366,0.037463205780037465
09:00,70,0.009365801445009366,0.010034787262510034,0.04013914905004014
09:15,80,0.010703773080010704,0.010235483007760237,0.04094193203104095
09:30,80,0.010703773080010704,0.011506556061011506,0.046026224244046024
09:45,114,0.015252876639015252,0.013613861386138614,0.054455445544554455
10:00,133,0.017795022745517794,0.014684238694139684,0.058736954776558735
10:15,112,0.014985282312014986,0.01665774685576666,0.06663098742306664
10:30,139,0.018597805726518597,0.018196414236018196,0.07278565694407278
10:45,160,0.02140754616002141,0.018597805726518597,0.07439122290607439
11:00,145,0.0194005887075194,0.019567835161894566,0.07827134064757826
11:15,141,0.018865400053518864,0.020203371688520204,0.08081348675408082
11:30,158,0.02113995183302114,0.020203371688520204,0.08081348675408082
11:45,160,0.02140754616002141,0.020805458924270805,0.08322183569708322
12:00,163,0.02180893765052181,0.02210998126839711,0.08843992507358844
12:15,180,0.024083489430024082,0.023983141557398984,0.09593256622959594
12:30,214,0.02863259298902863,0.026056997591651056,0.10422799036660423
12:45,222,0.0297029702970297,0.026859780572651856,0.10743912229060743
13:00,187,0.02502006957452502,0.026324591918651323,0.10529836767460529
13:15,164,0.021942734814021942,0.025388011774150385,0.10155204709660154
13:30,186,0.024886272411024885,0.024351083757024352,0.09740433502809741
13:45,191,0.025555258228525557,0.023414503612523414,0.09365801445009365
14:00,159,0.021273748996521274,0.022444474177147445,0.08977789670858978
14:15,135,0.018062617072518064,0.02110650254214611,0.08442601016858443
14:30,146,0.019534385871019536,0.020103023815895106,0.08041209526358042
14:45,161,0.02154134332352154,0.020738560342520737,0.08295424137008295
15:00,178,0.023815895103023815,0.02090580679689591,0.08362322718758364
15:15,140,0.018731602890018732,0.021608241905271608,0.08643296762108643
15:30,167,0.022344126304522344,0.021675140487021675,0.0867005619480867
15:45,163,0.02180893765052181,0.021440995450896443,0.08576398180358577
16:00,171,0.02287931495852288,0.022812416376772813,0.09124966550709125
16:15,181,0.024217286593524217,0.023314155739898316,0.09325662295959326
16:30,182,0.024351083757024352,0.023581750066898582,0.09432700026759433
16:45,171,0.02287931495852288,0.024317634466149318,0.09727053786459727
17:00,193,0.025822852555525824,0.023280706449023282,0.09312282579609313
17:15,150,0.02006957452502007,0.02271206850414771,0.09084827401659085
17:30,165,0.022076531977522077,0.02311345999464811,0.09245383997859244
17:45,183,0.024484880920524484,0.021909285523146912,0.08763714209258765
18:00,157,0.021006154669521007,0.02267861921327268,0.09071447685309073
18:15,173,0.023146909285523147,0.020303719561145305,0.08121487824458122
18:30,94,0.012576933369012578,0.018096066363393094,0.07238426545357238
18:45,117,0.015654268129515654,0.016724645437516724,0.0668985817500669
19:00,116,0.01552047096601552,0.014784586566764783,0.05913834626705913
19:15,115,0.015386673802515387,0.014617340112389618,0.05846936044955847
19:30,89,0.011907947551511908,0.012744179823387745,0.05097671929355098
19:45,61,0.008161626973508161,0.01107171527963607,0.04428686111854428
20:00,66,0.008830612791008831,0.008797163500133797,0.03518865400053519
20:15,47,0.006288466684506289,0.007459191865132459,0.029836767460529837
20:30,49,0.006556061011506556,0.007091249665507091,0.028364998662028365
20:45,50,0.00668985817500669,0.006054321648381055,0.02421728659352422
