start time(ohne Tag),count,count_anteilig,gleitender_MW_15min,gleitender_Stundenwert_aus_MW
21:15,6,0.0032912781130005485,0.005485463521667581,0.021941854086670324
21:30,10,0.005485463521667581,0.005759736697750961,0.023038946791003843
21:45,16,0.00877674163466813,0.007131102578167856,0.028524410312671424
22:00,20,0.010970927043335162,0.007816785518376303,0.031267142073505214
22:15,11,0.006034009873834339,0.0072682391662095445,0.029072956664838178
22:30,6,0.0032912781130005485,0.0064454196379594075,0.02578167855183763
22:45,10,0.005485463521667581,0.0047997805814591335,0.019199122325836534
23:00,8,0.004388370817334065,0.0045255074053757545,0.018102029621503018
23:15,9,0.004936917169500823,0.004936917169500823,0.019747668678003292
23:30,9,0.004936917169500823,0.0047997805814591335,0.019199122325836534
23:45,9,0.004936917169500823,0.004936917169500823,0.019747668678003292
