start time(ohne Tag),count,count_anteilig,gleitender_MW_15min,gleitender_Stundenwert_aus_MW,n
00:00,3.5,0.000973202182753467,0.0012246399263399375,0.0048985597053599,8
00:15,4.625,0.0012860171700670815,0.0010605788322385376,0.004242315328954338,8
00:30,2.875,0.0007994160786903479,0.0009600886049151624,0.003840354419660762,8
00:45,2.75,0.0007646588578777241,0.0008121247479943125,0.00324849899197735,8
01:00,1.0,0.00027805776650099057,0.0005618912677410124,0.002247565070964237,8
01:15,1.875,0.0005213583121893574,0.00048026050588285,0.0019210420235316124,8
01:30,2.125,0.000590872753814605,0.000420635613599625,0.0016825424543986626,8
01:45,1.5,0.00041708664975148585,0.000367086495394775,0.0014683459815792125,8
02:00,0.25,6.951444162524764e-05,0.000333898394369167,0.0013355935774768126,8
02:15,1.375,0.00038232942893886207,0.00031633032150496135,0.0012653212860199374,8
02:30,1.25,0.00034757220812623823,0.0002495877463545545,0.0009983509854182748,8
02:45,0.625,0.00017378610406311912,0.000252903452120717,0.0010116138084829876,8
03:00,0.625,0.00017378610406311912,0.000238219336547925,0.0009528773461918626,8
03:15,1.0,0.00027805776650099057,0.00021579124741399205,0.0008631649896559625,8
03:30,0.75,0.00020854332487574292,0.0001825372507001998,0.0007301490028008125,8
03:45,0.125,3.475722081262382e-05,0.00021899869169491232,0.0008759947667797125,8
04:00,0.875,0.00024330054568836676,0.0002146581571709738,0.0008586326286839625,8
04:15,0.875,0.00024330054568836676,0.00023517298610444887,0.0009406919444179625,8
04:30,1.375,0.00038232942893886207,0.0003145130620163194,0.0012580522480654126,8
04:45,0.75,0.00020854332487574292,0.0002997857897696045,0.0011991431590785376,8
05:00,1.0,0.00027805776650099057,0.000364467836576517,0.0014578713463062,8
05:15,2.0,0.0005561155330019811,0.0005457763295107875,0.0021831053180432626,8
05:30,2.875,0.0007994160786903479,0.0008680242673701874,0.0034720970694809123,8
05:45,5.25,0.0014598032741302005,0.0012695184237720126,0.00507807369508815,8
06:00,5.375,0.0014945604949428244,0.0016315080112256626,0.006526032044902763,8
06:15,6.375,0.001772618261443815,0.0022945510384607248,0.009178204153843026,8
06:30,13.125,0.0036495081853255016,0.00323683062552145,0.012947322502085887,8
06:45,18.25,0.005074554238643078,0.0044670890207462,0.017868356082984913,8
