start time(ohne Tag),count,count_anteilig,gleitender_MW_15min,gleitender_Stundenwert_aus_MW,n
00:00,5.75,0.0010394070860448301,0.0005219296372328125,0.0020877185489313875,8
00:15,6.5,0.0011749819233550253,0.0005328087247097376,0.0021312348988390623,8
00:30,5.25,0.0009490238611713665,0.0005515859445435808,0.0022063437781744124,8
00:45,4.75,0.0008586406362979031,0.0005629392215365,0.002251756886146175,8
01:00,3.625,0.0006552783803326103,0.00048616373955495,0.001944654958219975,8
01:15,2.125,0.0003841287057122198,0.00038633061873906253,0.001545322474956375,8
01:30,1.75,0.0003163412870571222,0.00028379866910148747,0.0011351946764060876,8
01:45,2.25,0.00040672451193058567,0.00019545642686376796,0.0007818257074550874,8
02:00,1.0,0.00018076644974692697,0.00015194803535254294,0.0006077921414102124,8
02:15,2.125,0.0003841287057122198,0.00016222148458730544,0.0006488859383492375,8
02:30,1.75,0.0003163412870571222,0.00012502687587309983,0.0005001075034924,8
02:45,0.875,0.0001581706435285611,0.00013079357950437497,0.000523174318017525,8
03:00,2.375,0.00042932031814895154,0.00011007520439192457,0.000440300817567725,8
03:15,0.875,0.0001581706435285611,0.00014017975415926795,0.0005607190166371249,8
03:30,2.125,0.0003841287057122198,0.00019609290310566228,0.0007843716124227625,8
03:45,1.875,0.00033893709327548807,0.00018724741642422497,0.0007489896656970001,8
04:00,1.125,0.00020336225596529283,0.0002128822738575248,0.000851529095430175,8
04:15,2.0,0.00036153289949385393,0.0002429931588372248,0.000971972635349025,8
04:30,2.375,0.00042932031814895154,0.00023182565420571853,0.0009273026168229124,8
04:45,1.625,0.00029374548083875633,0.0002821487016931435,0.0011285948067726625,8
05:00,0.875,0.0001581706435285611,0.00038123422243565024,0.00152493688974265,8
05:15,2.25,0.00040672451193058567,0.000569622686708237,0.0022784907468330626,8
05:30,3.125,0.0005648951554591468,0.0008085211631498369,0.003234084652599512,8
05:45,2.875,0.0005197035430224151,0.0011978078429675627,0.004791231371870412,8
06:00,4.875,0.0008812364425162689,0.0015075046289145877,0.006030018515658512,8
06:15,6.625,0.001197577729573391,0.0017981865179648503,0.00719274607185955,8
06:30,8.125,0.0014687274041937817,0.002219912581788525,0.008879650327154263,8
06:45,10.0,0.0018076644974692696,0.002838511090579837,0.011354044362319526,8
