start time(ohne Tag),count,count_anteilig,gleitender_MW_15min,gleitender_Stundenwert_aus_MW
00:00,0,0.0,0.0001874062968515742,0.0007496251874062968
00:15,1,0.0003748125937031484,0.0002498750624687656,0.0009995002498750624
00:30,1,0.0003748125937031484,0.0001874062968515742,0.0007496251874062968
00:45,0,0.0,0.00046851574212893553,0.0018740629685157421
01:00,3,0.0011244377811094452,0.0003748125937031484,0.0014992503748125937
01:15,0,0.0,0.0002811094452773613,0.0011244377811094452
01:30,0,0.0,0.0002811094452773613,0.0011244377811094452
01:45,0,0.0,9.37031484257871e-05,0.0003748125937031484
02:00,1,0.0003748125937031484,9.37031484257871e-05,0.0003748125937031484
02:15,0,0.0,9.37031484257871e-05,0.0003748125937031484
02:30,0,0.0,9.37031484257871e-05,0.0003748125937031484
02:45,0,0.0,0.0,0.0
03:00,0,0.0,9.37031484257871e-05,0.0003748125937031484
03:15,1,0.0003748125937031484,9.37031484257871e-05,0.0003748125937031484
03:30,0,0.0,9.37031484257871e-05,0.0003748125937031484
03:45,0,0.0,0.0002811094452773613,0.0011244377811094452
04:00,2,0.0007496251874062968,0.0003748125937031484,0.0014992503748125937
04:15,2,0.0007496251874062968,0.00046851574212893553,0.0018740629685157421
04:30,1,0.0003748125937031484,0.0006559220389805098,0.002623688155922039
04:45,2,0.0007496251874062968,0.00046851574212893553,0.0018740629685157421
05:00,0,0.0,0.0003748125937031484,0.0014992503748125937
05:15,1,0.0003748125937031484,0.0006559220389805098,0.002623688155922039
05:30,4,0.0014992503748125937,0.0013118440779610195,0.005247376311844078
05:45,9,0.003373313343328336,0.0024362818590704647,0.009745127436281859
06:00,12,0.004497751124437781,0.0032796101949025486,0.013118440779610194
06:15,10,0.0037481259370314842,0.004591454272863568,0.01836581709145427
06:30,18,0.006746626686656672,0.004966266866566716,0.019865067466266866
06:45,13,0.004872563718140929,0.004591454272863568,0.01836581709145427
07:00,8,0.0029985007496251873,0.006278110944527736,0.025112443778110945
07:15,28,0.010494752623688156,0.009370314842578711,0.037481259370314844
07:30,51,0.01911544227886057,0.010963268365817092,0.04385307346326837
07:45,30,0.011244377811094454,0.012649925037481259,0.050599700149925035
08:00,26,0.009745127436281859,0.012743628185907047,0.050974512743628186
08:15,29,0.010869565217391304,0.010588455772113942,0.04235382308845577
08:30,28,0.010494752623688156,0.011525487256371814,0.046101949025487254
08:45,40,0.014992503748125937,0.012275112443778111,0.049100449775112444
09:00,34,0.012743628185907047,0.012743628185907047,0.050974512743628186
09:15,34,0.012743628185907047,0.013212143928035984,0.052848575712143936
09:30,33,0.012368815592203899,0.014149175412293855,0.05659670164917542
09:45,50,0.018740629685157422,0.0181784107946027,0.0727136431784108
10:00,77,0.02886056971514243,0.020146176911544227,0.08058470764617691
10:15,55,0.020614692653673165,0.022020239880059973,0.0880809595202399
10:30,53,0.019865067466266866,0.021739130434782608,0.08695652173913043
10:45,47,0.017616191904047975,0.01986506746626687,0.07946026986506748
11:00,57,0.02136431784107946,0.019583958020989504,0.07833583208395802
11:15,52,0.019490254872563718,0.019677661169415293,0.07871064467766117
11:30,54,0.020239880059970013,0.01977136431784108,0.07908545727136432
11:45,48,0.017991004497751123,0.020239880059970013,0.08095952023988005
12:00,62,0.023238380809595203,0.020802098950524737,0.08320839580209895
12:15,58,0.021739130434782608,0.02061469265367316,0.08245877061469264
12:30,52,0.019490254872563718,0.02042728635682159,0.08170914542728636
12:45,46,0.017241379310344827,0.01967766116941529,0.07871064467766116
13:00,54,0.020239880059970013,0.019677661169415293,0.07871064467766117
13:15,58,0.021739130434782608,0.020239880059970013,0.08095952023988005
13:30,58,0.021739130434782608,0.02042728635682159,0.08170914542728636
13:45,48,0.017991004497751123,0.019209145427286356,0.07683658170914542
14:00,41,0.015367316341829085,0.017897301349325337,0.07158920539730135
14:15,44,0.01649175412293853,0.017616191904047975,0.0704647676161919
14:30,55,0.020614692653673165,0.018553223388305846,0.07421289355322339
14:45,58,0.021739130434782608,0.02042728635682159,0.08170914542728636
15:00,61,0.022863568215892055,0.021458020989505246,0.08583208395802099
15:15,55,0.020614692653673165,0.022207646176911545,0.08883058470764618
15:30,63,0.02361319340329835,0.022301349325337328,0.08920539730134931
15:45,59,0.022113943028485756,0.021832833583208394,0.08733133433283358
16:00,56,0.020989505247376312,0.023425787106446775,0.0937031484257871
16:15,72,0.026986506746626688,0.023238380809595203,0.09295352323838081
16:30,61,0.022863568215892055,0.022863568215892055,0.09145427286356822
16:45,55,0.020614692653673165,0.024362818590704646,0.09745127436281859
17:00,72,0.026986506746626688,0.02333208395802099,0.09332833583208396
17:15,61,0.022863568215892055,0.022488755622188907,0.08995502248875563
17:30,52,0.019490254872563718,0.020895802098950523,0.08358320839580209
17:45,38,0.01424287856071964,0.019209145427286356,0.07683658170914542
18:00,54,0.020239880059970013,0.01808470764617691,0.07233883058470764
18:15,49,0.018365817091454274,0.018646926536731633,0.07458770614692653
18:30,58,0.021739130434782608,0.018553223388305846,0.07421289355322339
18:45,37,0.013868065967016492,0.015929535232383808,0.06371814092953523
19:00,26,0.009745127436281859,0.014523988005997001,0.058095952023988005
19:15,34,0.012743628185907047,0.011244377811094452,0.04497751124437781
19:30,23,0.008620689655172414,0.008995502248875561,0.035982008995502246
19:45,13,0.004872563718140929,0.008152173913043478,0.03260869565217391
20:00,17,0.006371814092953523,0.0062781109445277355,0.025112443778110942
20:15,14,0.005247376311844078,0.00552848575712144,0.02211394302848576
20:30,15,0.005622188905547227,0.005341079460269865,0.02136431784107946
