start time(ohne Tag),count,count_anteilig,gleitender_MW_15min,gleitender_Stundenwert_aus_MW
00:00,0,0.0,0.0,0.0
00:15,0,0.0,0.0,0.0
00:30,0,0.0,8.665511265164645e-05,0.0003466204506065858
00:45,1,0.0003466204506065858,0.0001733102253032929,0.0006932409012131716
01:00,1,0.0003466204506065858,0.0001733102253032929,0.0006932409012131716
01:15,0,0.0,0.0001733102253032929,0.0006932409012131716
01:30,0,0.0,0.0001733102253032929,0.0006932409012131716
01:45,1,0.0003466204506065858,8.665511265164645e-05,0.0003466204506065858
02:00,0,0.0,8.665511265164645e-05,0.0003466204506065858
02:15,0,0.0,8.665511265164645e-05,0.0003466204506065858
02:30,0,0.0,0.0,0.0
02:45,0,0.0,0.0,0.0
03:00,0,0.0,0.0,0.0
03:15,0,0.0,8.665511265164645e-05,0.0003466204506065858
03:30,1,0.0003466204506065858,0.0001733102253032929,0.0006932409012131716
03:45,1,0.0003466204506065858,0.0001733102253032929,0.0006932409012131716
04:00,0,0.0,0.00025996533795493934,0.0010398613518197574
04:15,1,0.0003466204506065858,0.0001733102253032929,0.0006932409012131716
04:30,0,0.0,8.665511265164645e-05,0.0003466204506065858
04:45,0,0.0,8.665511265164645e-05,0.0003466204506065858
05:00,0,0.0,0.0,0.0
05:15,0,0.0,0.0003466204506065858,0.0013864818024263432
05:30,4,0.0013864818024263432,0.0005199306759098787,0.0020797227036395147
05:45,2,0.0006932409012131716,0.0008665511265164645,0.003466204506065858
06:00,4,0.0013864818024263432,0.0013864818024263432,0.005545927209705373
06:15,6,0.0020797227036395147,0.0012998266897746966,0.005199306759098786
06:30,3,0.0010398613518197574,0.0012998266897746966,0.005199306759098786
06:45,2,0.0006932409012131716,0.0018197573656845755,0.007279029462738302
07:00,10,0.0034662045060658577,0.0019930675909878683,0.007972270363951473
07:15,8,0.0027729636048526864,0.0050259965337954935,0.020103986135181974
07:30,38,0.01317157712305026,0.010658578856152512,0.04263431542461005
07:45,67,0.023223570190641248,0.0121317157712305,0.048526863084922
08:00,27,0.009358752166377816,0.01360485268630849,0.05441941074523396
08:15,25,0.008665511265164644,0.01265164644714038,0.05060658578856152
08:30,27,0.009358752166377816,0.010398613518197573,0.04159445407279029
08:45,41,0.014211438474870018,0.011265164644714038,0.045060658578856154
09:00,37,0.012824956672443674,0.013778162911611784,0.05511265164644714
09:15,54,0.01871750433275563,0.01707105719237435,0.0682842287694974
09:30,65,0.022530329289428077,0.01863084922010399,0.07452339688041595
09:45,59,0.020450606585788563,0.021403812824956674,0.0856152512998267
10:00,69,0.02391681109185442,0.023570190641247834,0.09428076256499134
10:15,79,0.027383015597920276,0.024783362218370884,0.09913344887348353
10:30,79,0.027383015597920276,0.026689774696707105,0.10675909878682842
10:45,81,0.028076256499133447,0.026689774696707105,0.10675909878682842
11:00,69,0.02391681109185442,0.025736568457538994,0.10294627383015598
11:15,68,0.023570190641247834,0.025649913344887348,0.10259965337954939
11:30,78,0.02703639514731369,0.02703639514731369,0.10814558058925476
11:45,97,0.03362218370883882,0.027036395147313694,0.10814558058925478
12:00,69,0.02391681109185442,0.025909878682842287,0.10363951473136915
12:15,55,0.019064124783362217,0.02097053726169844,0.08388214904679377
12:30,21,0.007279029462738302,0.015424610051993066,0.061698440207972265
12:45,33,0.011438474870017331,0.012824956672443674,0.051299826689774695
13:00,39,0.013518197573656845,0.01195840554592721,0.04783362218370884
13:15,45,0.01559792027729636,0.012824956672443674,0.051299826689774695
13:30,31,0.01074523396880416,0.0134315424610052,0.0537261698440208
13:45,40,0.01386481802426343,0.013778162911611786,0.055112651646447144
14:00,43,0.01490467937608319,0.015077989601386482,0.06031195840554593
14:15,60,0.02079722703639515,0.016551126516464475,0.0662045060658579
14:30,48,0.016637781629116118,0.019670710571923742,0.07868284228769497
14:45,76,0.02634315424610052,0.022270363951473138,0.08908145580589255
15:00,73,0.025303292894280762,0.022097053726169845,0.08838821490467938
15:15,58,0.020103986135181974,0.023830155979202773,0.09532062391681109
15:30,68,0.023570190641247834,0.023570190641247834,0.09428076256499134
15:45,73,0.025303292894280762,0.022876949740034663,0.09150779896013865
16:00,65,0.022530329289428077,0.024783362218370884,0.09913344887348353
16:15,80,0.02772963604852686,0.02417677642980936,0.09670710571923744
16:30,61,0.021143847487001734,0.02391681109185442,0.09566724436741768
16:45,70,0.024263431542461005,0.02435008665511265,0.0974003466204506
17:00,70,0.024263431542461005,0.02391681109185442,0.09566724436741768
17:15,75,0.025996533795493933,0.024090121317157712,0.09636048526863085
17:30,63,0.021837088388214906,0.02287694974003466,0.09150779896013864
17:45,56,0.019410745233968803,0.0220103986135182,0.0880415944540728
18:00,60,0.02079722703639515,0.01923743500866551,0.07694974003466204
18:15,43,0.01490467937608319,0.01655112651646447,0.06620450606585788
18:30,32,0.011091854419410746,0.015511265164644714,0.06204506065857886
18:45,44,0.015251299826689775,0.013258232235701908,0.05303292894280763
19:00,34,0.011785095320623917,0.01273830155979203,0.05095320623916812
19:15,37,0.012824956672443674,0.011958405545927211,0.047833622183708846
19:30,23,0.007972270363951473,0.010311958405545926,0.041247833622183705
19:45,25,0.008665511265164644,0.008925476603119584,0.035701906412478335
20:00,18,0.006239168110918544,0.007279029462738302,0.029116117850953208
20:15,18,0.006239168110918544,0.006932409012131716,0.027729636048526865
20:30,19,0.00658578856152513,0.00511265164644714,0.02045060658578856
20:45,4,0.0013864818024263432,0.004159445407279029,0.016637781629116118
21:00,7,0.0024263431542461003,0.0033795493934142113,0.013518197573656845
